,id,age,country,practice_1,practice_2,sentence,question,set_id,sent_type,quest_type,ManipulationType,SentenceType,time,correct
4736,e7075bfeaffaf8e36fea87309343ace9,33,United States,True,True,While the woman drank the mud spilled on the floor.,Did the woman drink the mud?,set_17,GP_improb,GP_question,improb,GP,2740,True
4737,07a4475fff4ca6fe378bbfdc1f68acdb,69,UK,True,True,The cat lay on the roll-top desk while the lawyer studied.,Did the lawyer study the cat?,set_7,nonGP_improb,GP_question,improb,nonGP,1805,False
4738,c867b158a3d5dbb910e42dcc7847351d,32,USA,True,True,While the snake swallowed the hippo kicked vigorously.,Did the snake swallow the hippo?,set_18,GP_improb,GP_question,improb,GP,4416,True
4739,52ecc7636424b578503ab4b96e5412d4,21,United States,True,True,The cat lay on the roll-top desk while the lawyer studied.,Did the lawyer study the cat?,set_7,nonGP_improb,GP_question,improb,nonGP,3156,True
4743,357c9c948993ef4a27a44a0eda7a40c1,38,UK,True,True,While Harry chewed the book fell to the floor.,Did Harry chew the book?,set_31,GP_improb,GP_question,improb,GP,2336,True
4744,2dab3f9d2227bd1d19a99eb57a4af811,52,US,True,True,While the tourist filmed the dancer blocked the sidewalk.,Did the tourist film the dancer?,set_28,GP_prob,GP_question,prob,GP,1525,False
4745,d779ecc3f28fccd7ed0096124de36c40,43,UK,True,True,While the tourist filmed the dancer blocked the sidewalk.,Did the tourist film the dancer?,set_28,GP_prob,GP_question,prob,GP,2939,True
4746,808ecc2546d0fc1380c69a4194719411,32,United States,True,True,While the athlete wrestled the audience shouted insults.,Did the audience shout insults?,set_29,GP_improb,simple_question,improb,GP,1440,True
4747,6d1b39abfe4638cdeeef29fca169513d,35,USA,True,True,While the athlete wrestled the audience shouted insults.,Did the audience shout insults?,set_29,GP_improb,simple_question,improb,GP,1684,True
4749,3f279c044ba53e83dd097c00741bfb8b,30,UK,True,True,The audience shouted insults while the athlete wrestled.,Did the audience shout insults?,set_29,nonGP_improb,simple_question,improb,nonGP,1407,True
4750,bcef3f60a8dada4add26986c69110cf4,31,United States,True,True,The audience shouted insults while the athlete wrestled.,Did the audience shout insults?,set_29,nonGP_improb,simple_question,improb,nonGP,1716,True
4752,1dc7aed2178954db08b6ab37d1c2c392,56,uk,True,True,While the athlete wrestled the audience shouted insults.,Did the audience shout insults?,set_29,GP_improb,simple_question,improb,GP,3564,True
4754,21a8a10890cdd4444cdcf4a13c73dfbe,35,usa,True,True,While the athlete wrestled the audience shouted insults.,Did the audience shout insults?,set_29,GP_improb,simple_question,improb,GP,1418,True
4755,531402012409d1b92e60e3c3f94a891b,34,USA,True,True,While the athlete wrestled the audience shouted insults.,Did the audience shout insults?,set_29,GP_improb,simple_question,improb,GP,1507,True
4756,f8160d6850f3bc60a9c6af6d18fe87da,60,USA,True,True,The yacht headed toward a waterfall while the explorer paddled.,Did the yacht head toward a waterfall?,set_11,nonGP_improb,simple_question,improb,nonGP,2575,True
4757,a31c0b601c030e66f243a4915d85cdb0,42,United States,True,True,The enemy retreated while the warrior fought.,Did the warrior fight the enemy?,set_30,nonGP_prob,GP_question,prob,nonGP,6000,False
4758,9a1d589799a0b4b78cff0c647ecb4ed6,41,United States of America,True,True,While Harry chewed the book fell to the floor.,Did Harry chew the book?,set_31,GP_improb,GP_question,improb,GP,1052,False
4759,dd080a93f6d972837b0eb01000329b37,21,United Kingdom,True,True,While Harry chewed the book fell to the floor.,Did Harry chew the book?,set_31,GP_improb,GP_question,improb,GP,4558,True
4760,199b8eadde625cdea55f343e39cc43de,32,Ghana,True,True,While the woman drank the mud spilled on the floor.,Did the woman drink the mud?,set_17,GP_improb,GP_question,improb,GP,2480,False
4761,698baea6dd43459c6829e6a7fa371c46,29,UK,True,True,While Tom grilled the barn began to burn.,Did Tom grill the barn?,set_13,GP_improb,GP_question,improb,GP,2263,True
4762,e2844d24d0ac1e41341051662ae06741,53,UK,True,True,The turkey sat on the table while Bill ate.,Did the turkey sit on the table?,set_32,nonGP_prob,simple_question,prob,nonGP,1419,True
4763,cd771d079685e89c7823aee27bc86819,21,Nigeria,True,True,The dog stood in the yard while Angela cleaned.,Did Angela clean the dog?,set_26,nonGP_prob,GP_question,prob,nonGP,3094,True
4764,6f781a42120301e67a51eca96fa8342a,37,USA,True,True,While Tom grilled the barn began to burn.,Did Tom grill the barn?,set_13,GP_improb,GP_question,improb,GP,1717,True
4765,512f4c21109f8efe4881471a46044108,27,USA,True,True,While Tom grilled the barn began to burn.,Did Tom grill the barn?,set_13,GP_improb,GP_question,improb,GP,3250,True
4766,b18afbef9d34ab35bf79392104a9f3d7,24,England,True,True,While Harry chewed the book fell to the floor.,Did Harry chew the book?,set_31,GP_improb,GP_question,improb,GP,1686,True
4767,b7cb9c286493f033def0d0d2af751e42,32,USA,True,True,While the couple left the bar buzzed with activity.,Did the couple leave the bar?,set_43,GP_prob,GP_question,prob,GP,2653,False
4768,fdc9ac74e690633482d2ee59c82b17ed,22,United Kingdom,True,True,While Tom grilled the barn began to burn.,Did Tom grill the barn?,set_13,GP_improb,GP_question,improb,GP,2819,True
4769,b48900bc6d88ab20496bb981ec726216,39,United Kingdom,True,True,While the astronomer observed the comet lit up the room.,Did the astronomer observe the comet?,set_39,GP_prob,GP_question,prob,GP,2243,False
4770,28fc861358e660be5ade0184d9152834,55,United States,True,True,While Tom grilled the barn began to burn.,Did Tom grill the barn?,set_13,GP_improb,GP_question,improb,GP,2036,False
4772,d984fd01c9a0b8465cb588f1ad02f1e9,30,usa,True,True,The bar buzzed with activity while the couple left.,Did the bar buzz with activity?,set_43,nonGP_prob,simple_question,prob,nonGP,2502,True
4773,bc6fab86473587b654dbf5a6d4fdc79c,52,United States,True,True,While the couple left the bar buzzed with activity.,Did the couple leave the bar?,set_43,GP_prob,GP_question,prob,GP,1420,False
4774,086f31d5f16e788e1f9430dc4ad31503,36,United States of America,True,True,The game bored the children while the players started.,Did the game bore the children?,set_40,nonGP_prob,simple_question,prob,nonGP,1251,True
4775,c07dce6ea974c67c011a0777ead523be,48,usa,True,True,The tomatoes hanged on the vine while the gardener harvested.,Did the tomatoes hang on the vine?,set_44,nonGP_prob,simple_question,prob,nonGP,3402,True
4776,fd0fd7e4653c9ebc41bdabf70e0edd0a,64,United Kingdom,True,True,The turkey sat on the table while Bill ate.,Did the turkey sit on the table?,set_32,nonGP_prob,simple_question,prob,nonGP,2436,True
4777,8c75d3d3768f95b6a85ccebc51fc68cc,20,US,True,True,The wheel made weird noises while the mechanic turned.,Did the wheel make weird noises?,set_hyp5_16,nonGP_reflexive,simple_question,reflexive,nonGP,2530,True
4778,87961244a9bef0bd8c9972f96d805425,31,United States,True,True,The tomatoes hanged on the vine while the gardener harvested.,Did the tomatoes hang on the vine?,set_44,nonGP_prob,simple_question,prob,nonGP,1080,True
4779,7b8655f83ba3bd96f24234f1ebde3b3c,63,America,True,True,The tomatoes hanged on the vine while the gardener harvested.,Did the tomatoes hang on the vine?,set_44,nonGP_prob,simple_question,prob,nonGP,2744,True
4781,330836cc8fd7310aee606dee42ea4dcf,48,United States,True,True,While the couple left the bar buzzed with activity.,Did the couple leave the bar?,set_43,GP_prob,GP_question,prob,GP,1824,False
4782,ed9c9703728521625c6043d95afd2f48,37,United Kingdom,True,True,The car sat in the driveway while Frank dried off.,Did Frank dry off the car?,set_hyp5_3,nonGP_reflexive,GP_question,reflexive,nonGP,5638,True
4783,d69ff368af6da5e044cc1fe90c61d22f,42,USA,True,True,The bone went bad while the dog moved.,Did the bone go bad?,set_hyp5_20,nonGP_reflexive,simple_question,reflexive,nonGP,2924,True
4784,2fbe980b859b9210efc64cac1f62e76b,27,USA,True,True,The bone went bad while the dog moved.,Did the bone go bad?,set_hyp5_20,nonGP_reflexive,simple_question,reflexive,nonGP,1606,True
4785,c0a173e878a49d0c89da00c45b0305de,45,United States,True,True,While the couple left the bar buzzed with activity.,Did the couple leave the bar?,set_43,GP_prob,GP_question,prob,GP,2454,False
4786,edc531e6a0d0c7aff85d65f1c47597de,24,uk,True,True,While the couple left the bar buzzed with activity.,Did the couple leave the bar?,set_43,GP_prob,GP_question,prob,GP,1758,False
4787,e7ac6fffa531b321b8cc7928c928b271,60,USA,True,True,The wheel made weird noises while the mechanic turned.,Did the wheel make weird noises?,set_hyp5_16,nonGP_reflexive,simple_question,reflexive,nonGP,1676,True
4788,fd8d556c3748ee54bade0846d9781058,61,USA,True,True,While the couple left the bar buzzed with activity.,Did the couple leave the bar?,set_43,GP_prob,GP_question,prob,GP,1744,False
4789,6c71448acb6834bebf1a06badb23716d,63,United States,True,True,The bone went bad while the dog moved.,Did the bone go bad?,set_hyp5_20,nonGP_reflexive,simple_question,reflexive,nonGP,3722,True
4790,585bfe532ebea428c19ea1401401bcbd,67,United Kingdom,True,True,The children sat on the bed while the mother calmed down.,Did the mother calm down the children?,set_hyp5_12,nonGP_reflexive,GP_question,reflexive,nonGP,2439,True
4791,88a4f3674e5cd5af0c93fa63761e694d,37,United States of America,True,True,The bone went bad while the dog moved.,Did the bone go bad?,set_hyp5_20,nonGP_reflexive,simple_question,reflexive,nonGP,1432,True
4792,4cf923f779a15d3f36373229e6265b7b,62,usa,True,True,The bone went bad while the dog moved.,Did the bone go bad?,set_hyp5_20,nonGP_reflexive,simple_question,reflexive,nonGP,1627,True
4793,345765e7369063b21abdef345d52bd63,35,Australia,True,True,The turkey sat on the table while Bill ate.,Did the turkey sit on the table?,set_32,nonGP_prob,simple_question,prob,nonGP,2169,True
4794,d4d5091cbe85dac59114e99c071e529e,42,uk,True,True,The child ran into the woods while the man hunted.,Did the child run into the woods?,set_1,nonGP_improb,simple_question,improb,nonGP,1454,True
4795,9e12561dbf88782cde1bda691c7735e4,31,USA,True,True,While Anne vacuumed the rug lost its colors.,Did the rug lose its colors?,set_9,GP_prob,simple_question,prob,GP,684,True
4796,aa1d6d7257fac728ccef8bf449395dc2,43,USA,True,True,While the man hunted the child ran into the woods.,Did the child run into the woods?,set_1,GP_improb,simple_question,improb,GP,902,False
4797,7f5f1e1d84e7769e563ab2c7061bd39f,63,USA,True,True,While the man hunted the child ran into the woods.,Did the child run into the woods?,set_1,GP_improb,simple_question,improb,GP,1396,True
4798,8514cf15381a22393cef1fabcc3882b7,68,USA,True,True,While the man hunted the child ran into the woods.,Did the man hunt the child?,set_1,GP_improb,GP_question,improb,GP,2715,True
4799,ff31120e8c733fd8fd1cbe7403599552,60,United States,True,True,The car sat in the driveway while Frank dried off.,Did Frank dry off the car?,set_hyp5_3,nonGP_reflexive,GP_question,reflexive,nonGP,3714,False
4800,086ffd49a9b86721eaa814aa863a0c85,44,UK,True,True,While Anne vacuumed the chameleon lost its colors.,Did Anne vacuum the chameleon?,set_9,GP_improb,GP_question,improb,GP,3034,True
4801,52af0f40f439e12e3055b0d1d4b5371b,78,United States,True,True,While the man hunted the child ran into the woods.,Did the child run into the woods?,set_1,GP_improb,simple_question,improb,GP,1632,True
4802,895e539aed02469ecdad201d389697f7,48,United States of America,True,True,While the man hunted the child ran into the woods.,Did the child run into the woods?,set_1,GP_improb,simple_question,improb,GP,1787,True
4803,8fb6a7ca0df1b46cd4f23e2ef73d392c,53,United Kingdom,True,True,While the man hunted the child ran into the woods.,Did the man hunt the child?,set_1,GP_improb,GP_question,improb,GP,2016,False
4804,e7186c8a3c20c62db480856d3cb00119,37,United States,True,True,While Anne vacuumed the rug lost its colors.,Did the rug lose its colors?,set_9,GP_prob,simple_question,prob,GP,2116,True
4805,c793fda8de2aee04550f52848b8c13dd,47,United States,True,True,The car sat in the driveway while Frank dried off.,Did Frank dry off the car?,set_hyp5_3,nonGP_reflexive,GP_question,reflexive,nonGP,4248,True
4806,6f7411f8ba7de504207141f4831aedd2,34,UK,True,True,While the snake swallowed the frog kicked vigorously.,Did the snake swallow the frog?,set_18,GP_prob,GP_question,prob,GP,1407,False
4807,064aecb528ba5297988c2a43c0a9b152,34,England,True,True,While the snake swallowed the hippo kicked vigorously.,Did the snake swallow the hippo?,set_18,GP_improb,GP_question,improb,GP,3309,False
4808,27cea7a64c3cecffaaa259b325f6a766,52,USA,True,True,The cats fell on the ground while the clown juggled.,Did the cats fall on the ground?,set_8,nonGP_improb,simple_question,improb,nonGP,2055,True
4809,db7d97c7d8c91957717a9e225cd59672,21,United Kingdom,True,True,While the secretary typed the drawing neared completion.,Did the secretary type the drawing?,set_10,GP_improb,GP_question,improb,GP,1775,False
4810,a7be1db40fabad7e138034727be801f3,55,united kingdom,True,True,The mud spilled on the floor while the woman drank.,Did the woman drink the mud?,set_17,nonGP_improb,GP_question,improb,nonGP,2417,True
4811,bb371bbaf9608713985b57326a49201c,28,UK,True,True,The children formed a line while the teacher counted.,Did the children form a line?,set_21,nonGP_prob,simple_question,prob,nonGP,1514,True
4813,2d8baab645585f1c64d356758d61e105,33,USA,True,True,While the couple left the bar buzzed with activity.,Did the couple leave the bar?,set_43,GP_prob,GP_question,prob,GP,1948,False
4814,f7ef8bbf3c39e2e0838e80e4d47c6e9e,72,USA,True,True,While Anne vacuumed the rug lost its colors.,Did the rug lose its colors?,set_9,GP_prob,simple_question,prob,GP,2509,True
4815,8596ea87da2a8c034866ec9a8d312a73,24,United States,True,True,While the girl painted the rainbow slowly faded outside.,Did the rainbow slowly fade outside?,set_24,GP_prob,simple_question,prob,GP,1673,True
4816,3a94bea641004f7cc26a62e01a40b17a,34,United States,True,True,The rainbow slowly faded outside while the girl painted.,Did the rainbow slowly fade outside?,set_24,nonGP_prob,simple_question,prob,nonGP,1365,True
4817,8922ffd74b1f3cc626b7845275efe054,29,United States of America,True,True,While the girl painted the rainbow slowly faded outside.,Did the rainbow slowly fade outside?,set_24,GP_prob,simple_question,prob,GP,3325,True
4819,dd1dbccc11ee9fca3ac2eafb9cfdeded,40,USA,True,True,The horse bumped the curb while Kendra parked.,Did Kendra park the horse?,set_25,nonGP_improb,GP_question,improb,nonGP,1909,True
4820,5a5f4f0d345db957b4fcbce0a0ba4357,48,UK,True,True,While the girl painted the rainbow slowly faded outside.,Did the rainbow slowly fade outside?,set_24,GP_prob,simple_question,prob,GP,1329,True
4821,a142f84a02a976b80872c0b176349e62,35,United States,True,True,While the couple left the bar buzzed with activity.,Did the couple leave the bar?,set_43,GP_prob,GP_question,prob,GP,1260,False
4822,135d96ed78c8d93b35a1d47db9b8bfe4,22,USA,True,True,The cats fell on the ground while the clown juggled.,Did the cats fall on the ground?,set_8,nonGP_improb,simple_question,improb,nonGP,1545,True
4823,99577a7aca7689ce83c331bb6702acb9,31,UK,True,True,While the man hunted the child ran into the woods.,Did the child run into the woods?,set_1,GP_improb,simple_question,improb,GP,3013,True
4824,6f313dbfeddca3da0528ce88e9a4eb71,75,United States,True,True,While the man hunted the child ran into the woods.,Did the child run into the woods?,set_1,GP_improb,simple_question,improb,GP,3605,True
4825,7495b31360b3a14a21e3ae64d152b1cd,37,UK,True,True,The child ran into the woods while the man hunted.,Did the child run into the woods?,set_1,nonGP_improb,simple_question,improb,nonGP,2083,True
4826,456f03be84e52c9e8b789b5896f83578,26,United States of America,True,True,The horse bumped the curb while Kendra parked.,Did Kendra park the horse?,set_25,nonGP_improb,GP_question,improb,nonGP,2922,True
4827,f17547a309d3e505fb2e5dfee16340e1,37,UK,True,True,The audience shouted insults while the athlete wrestled.,Did the audience shout insults?,set_29,nonGP_improb,simple_question,improb,nonGP,1207,True
